MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,chicangliangbianhua,zijinbiandong,jiagebiandonggongxiandu,fenlei
0.0,0.0,0.0,0.0,0.0,0.0,0.438076419884,0.4236160477,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.438894781331,0.424671403297,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.436477384689,0.421555912347,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.439233970614,0.425103580949,0.0,0
7.2935878024,0.0,0.0,0.0,0.0,0.0,0.436795038145,0.421974128417,1.0,0
7.2935878024,0.0,0.0,0.0,0.0,0.0,0.43732266592,0.422642458855,1.0,1
7.23415528853,0.0,0.0,0.0,0.0,0.0,0.437844909738,0.42331825526,0.0,0
7.13748431601,0.0,0.0,0.0,0.0,0.0,0.438437144995,0.424078862407,0.0,0
6.36002978255,0.0,0.0,0.0,0.0,0.0,0.448941244879,0.437113149166,0.0,0
4.89114274906,5.97285483774,0.0,0.0,0.0,0.0,0.441780582221,0.428066739562,0.0,0
3.63942364899,5.35697417581,0.0,0.0,0.0,0.0,0.42885370174,0.412322080355,1.0,1
2.13054990852,4.58808096093,0.0,0.0,0.0,0.0,0.451132515331,0.439367911455,0.0,0
0.65837352875,3.82089387807,0.0,0.0,0.0,0.0,0.43585284569,0.420934274119,0.0,0
-0.262717292544,2.9705364262,0.0,0.0,0.0,0.0,0.437381889446,0.422786401393,0.0,0
-0.653460904364,2.02387047535,0.0,0.0,0.0,0.0,0.444935580956,0.431719290618,0.0,0
-1.5099084032,0.963525928767,0.0,0.0,0.0,0.0,0.431771806371,0.416173122042,0.0,0
-2.08851563581,-0.0891506036362,0.0,0.0,0.0,0.0,0.439255506442,0.425003654392,1.0,0
-2.83032498848,-1.20104685516,0.0,0.0,0.0,0.0,0.437801838083,0.423295279131,0.0,0
-3.59088440391,-2.04269512405,0.0,0.0,0.0,0.0,0.440041564147,0.425887485461,0.0,0
-4.29693122378,-2.58973571436,1.57584239224,0.0,0.0,0.0,0.439083219822,0.424769413515,0.0,0
-5.22480951665,-3.4816802941,0.824227554939,0.0,0.0,0.0,0.441032212214,0.426966860652,0.0,0
-6.17982074676,-4.24713325732,0.0547392526849,0.0,0.0,0.0,0.444451024836,0.430811096565,0.0,0
-6.8750484028,-4.96594444738,-0.690917967357,0.0,0.0,0.0,0.438598663702,0.424207870793,1.0,1
-7.29265658816,-5.55604533018,-1.4160731961,0.0,0.0,0.0,0.432315586017,0.417078207858,1.0,1
-7.21893808204,-5.87389339082,-2.05624884043,0.0,0.0,0.0,0.435050636115,0.420138576922,1.0,1
-6.98146673937,-6.22056620849,-2.76667914834,0.0,0.0,0.0,0.438647119314,0.424269827253,0.0,0
-6.53139172024,-6.47361617273,-3.42517322925,0.0,0.0,0.0,0.43469529496,0.419723234253,1.0,1
-6.20433959141,-6.65737142844,-4.07743371389,0.0,0.0,0.0,0.436380473465,0.421666233659,0.0,0
-5.8530451791,-6.69004660354,-4.51721760314,0.0,0.0,0.0,0.437354969661,0.422784524932,1.0,1
-5.8857104966,-6.66962435628,-4.78181991463,-1.3473723611,0.0,0.0,0.437344201748,0.422775729711,0.0,0
-5.95104944451,-6.58386055441,-5.18623722397,-1.83671629284,0.0,0.0,0.43747880067,0.422933396782,0.0,0
