MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,chicangliangbianhua,zijinbiandong,jiagebiandonggongxiandu,fenlei
0.0,0.0,0.0,0.0,0.0,0.0,0.392561623552,0.378975240802,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.392300322272,0.378675070214,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.393258426966,0.379798757138,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.394216531661,0.380848408128,0.0,0
-7.64756845097,0.0,0.0,0.0,0.0,0.0,0.392213221845,0.378578813798,0.0,0
-7.73380152911,0.0,0.0,0.0,0.0,0.0,0.391603518857,0.377880372584,1.0,1
-7.98023885404,0.0,0.0,0.0,0.0,0.0,0.392387422698,0.378775062388,0.0,0
-8.73539330883,0.0,0.0,0.0,0.0,0.0,0.392300322272,0.378678636165,0.0,0
-9.02834524715,0.0,0.0,0.0,0.0,0.0,0.392300322272,0.378678636165,1.0,0
-9.26582970084,-8.50990981516,0.0,0.0,0.0,0.0,0.392561623552,0.378967575221,0.0,0
-9.67300179245,-8.75260752891,0.0,0.0,0.0,0.0,0.392474523125,0.378871270288,0.0,0
-9.90745238418,-8.9892823579,0.0,0.0,0.0,0.0,0.392213221845,0.378582646589,1.0,0
-10.0771230343,-9.4445190928,0.0,0.0,0.0,0.0,0.392213221845,0.37858487834,0.0,0
-10.1388212681,-9.61904892304,0.0,0.0,0.0,0.0,0.392300322272,0.378679121328,1.0,1
-10.2344528208,-9.78296189963,0.0,0.0,0.0,0.0,0.392300322272,0.378679557975,1.0,0
-10.2097738173,-9.97116263014,0.0,0.0,0.0,0.0,0.392474523125,0.378871464354,1.0,1
-10.252962015,-10.1077605762,0.0,0.0,0.0,0.0,0.392997125686,0.379446140387,0.0,0
-10.0740381166,-10.1032073228,0.0,0.0,0.0,0.0,0.392300322272,0.37867856339,1.0,1
-10.1573306802,-10.1745414338,0.0,0.0,0.0,0.0,0.392213221845,0.378584490209,0.0,0
-10.2097738173,-10.2473927142,-9.37381131362,0.0,0.0,0.0,0.392300322272,0.378679970364,1.0,0
-10.5768605525,-10.4158577332,-9.57801019856,0.0,0.0,0.0,0.395261736783,0.38186106541,0.0,0
-11.0364176169,-10.663229011,-9.81839091526,0.0,0.0,0.0,0.39099381587,0.377299001296,0.0,0
-11.4711748096,-10.7891818714,-10.107006424,0.0,0.0,0.0,0.391951920564,0.378309669408,1.0,1
-11.8040648142,-10.9940275916,-10.2953956704,0.0,0.0,0.0,0.397526347879,0.38424236861,0.0,0
-11.9951130107,-11.1138884595,-10.4363067511,0.0,0.0,0.0,0.392648723979,0.379055826441,1.0,1
-11.951976944,-11.2731814543,-10.6088587157,0.0,0.0,0.0,0.392387422698,0.378775062388,1.0,1
-11.7485912529,-11.399084527,-10.7392071878,0.0,0.0,0.0,0.392387422698,0.378775062388,1.0,0
-11.5081680767,-11.494640268,-10.7844129777,0.0,0.0,0.0,0.392561623552,0.378965003855,1.0,1
-11.4341802764,-11.6220344777,-10.8831087051,0.0,0.0,0.0,0.392300322272,0.378681813985,0.0,0
-11.4773404429,-11.737281675,-10.9765256442,-10.1240603716,0.0,0.0,0.392387422698,0.378775062388,1.0,0
-11.5975630514,-11.7751888117,-11.0789767544,-10.2721307563,0.0,0.0,0.383590279592,0.369391274715,0.0,0
-11.6407163999,-11.6963402043,-11.1625896943,-10.4056910864,0.0,0.0,0.390732514589,0.37699827277,1.0,1
-11.7979012557,-11.6553969448,-11.2047708831,-10.5837641944,0.0,0.0,0.392213221845,0.378587595255,1.0,1
-11.7701647127,-11.6053528169,-11.2815974096,-10.6923032778,0.0,0.0,0.392387422698,0.378775062388,1.0,0
-11.7424273129,-11.612935425,-11.3448627553,-10.7883336108,0.0,0.0,0.392387422698,0.378775062388,1.0,0
-11.6499632977,-11.6265839725,-11.4307174236,-10.9073648075,0.0,0.0,0.392213221845,0.378587789321,1.0,1
-11.6314694139,-11.6387158547,-11.4992457958,-10.9978831804,0.0,0.0,0.392387422698,0.378775062388,1.0,1
-11.5821506851,-11.6917910408,-11.5730406237,-11.0453907967,0.0,0.0,0.392300322272,0.378680940691,1.0,1
