heyue,riqi,qianshoupan,kaipanjia,zuigaojia,zuidijia,shoupanjia,chengjiaoliang,chengjiaoe,chengjiaobishu,zhangdie_shoupanjia,zhangdiefu_shoupanjia,zhengfu_shoupanjia,junjia,chicangliang,chicangliangbianhua,qianjiesuanjia,jiesuanjia,zhangdie_jiesuanjia,zhangdiefu_jiesuanjia,zuijinjiaoyiriqi,shichangzuijinjiaoyiri
AP.CZC,2018/1/19,7671,7670,7701,7641,7657,57942,4445659500.0,0,-30,-0.390269286,0.782166601,7672.602775,31622,-892,7687,7673,-14,-0.182125667,2018/1/19,2018/1/19
AP.CZC,2018/1/22,7657,7682,7708,7667,7697,41406,3182426500.0,0,24,0.312785091,0.535457751,7685.906632,30488,-1134,7673,7686,13,0.169425257,2018/1/22,2018/1/22
AP.CZC,2018/1/23,7697,7714,7740,7681,7699,54140,4174580300.0,0,13,0.169138694,0.766532415,7710.713521,28442,-2046,7686,7711,25,0.325266719,2018/1/23,2018/1/23
AP.CZC,2018/1/24,7699,7706,7708,7664,7677,27376,2104276400.0,0,-34,-0.440928544,0.571502793,7686.573641,28900,458,7711,7687,-24,-0.311243678,2018/1/24,2018/1/24
AP.CZC,2018/1/25,7677,7687,7701,7657,7661,27324,2098198700.0,0,-26,-0.338233381,0.57314055,7678.958791,29692,792,7687,7679,-8,-0.10407181,2018/1/25,2018/1/25
AP.CZC,2018/1/26,7661,7668,7699,7660,7683,30254,2324485800.0,0,4,0.052090116,0.509071923,7683.234614,27502,-2190,7679,7683,4,0.052090116,2018/1/26,2018/1/26
AP.CZC,2018/1/29,7683,7691,7697,7554,7560,56558,4297445500.0,0,-123,-1.600937134,1.861252115,7598.298207,32460,4958,7683,7598,-85,-1.10633867,2018/1/29,2018/1/29
AP.CZC,2018/1/30,7560,7551,7568,7510,7512,50684,3821596400.0,0,-86,-1.13187681,0.767195767,7540.044985,36340,3880,7598,7540,-58,-0.763358779,2018/1/30,2018/1/30
AP.CZC,2018/1/31,7512,7510,7543,7461,7487,88814,6660856400.0,0,-53,-0.702917772,1.091586794,7499.782016,36572,232,7540,7500,-40,-0.530503979,2018/1/31,2018/1/31
AP.CZC,2018/2/1,7487,7492,7515,7434,7434,63248,4734413000.0,0,-66,-0.88,1.08187525,7485.47464,38134,1562,7500,7485,-15,-0.2,2018/2/1,2018/2/1
AP.CZC,2018/2/2,7434,7448,7462,7367,7372,101222,7510409500.0,0,-113,-1.509686039,1.277912295,7419.740274,42932,4798,7485,7420,-65,-0.868403474,2018/2/2,2018/2/2
AP.CZC,2018/2/5,7372,7360,7382,7321,7334,105376,7746395700.0,0,-86,-1.15902965,0.827455236,7351.195434,48282,5350,7420,7351,-69,-0.929919137,2018/2/5,2018/2/5
AP.CZC,2018/2/6,7334,7329,7372,7275,7278,114430,8379882800.0,0,-73,-0.993062168,1.322607036,7323.151971,51858,3576,7351,7323,-28,-0.380900558,2018/2/6,2018/2/6
