heyue,riqi,qianshoupan,kaipanjia,zuigaojia,zuidijia,shoupanjia,chengjiaoliang,chengjiaoe,chengjiaobishu,zhangdie_shoupanjia,zhangdiefu_shoupanjia,zhengfu_shoupanjia,junjia,chicangliang,chicangliangbianhua,qianjiesuanjia,jiesuanjia,zhangdie_jiesuanjia,zhangdiefu_jiesuanjia,zuijinjiaoyiriqi,shichangzuijinjiaoyiri
CY.CZC,2017/9/19,23080,23160,23200,23035,23095,1962,226619500,0,50,0.216966804,0.714904679,23100.86646,2674,-364,23045,23100,55,0.238663484,2017/9/19,2017/9/19
CY.CZC,2017/9/20,23095,23085,23390,23070,23385,3342,388684500,0,285,1.233766234,1.385581295,23260.59246,2334,-340,23100,23260,160,0.692640693,2017/9/20,2017/9/20
CY.CZC,2017/9/21,23385,23390,23390,23210,23210,1426,166069000,0,-50,-0.214961307,0.769724182,23291.58485,2034,-300,23260,23290,30,0.128976784,2017/9/21,2017/9/21
CY.CZC,2017/9/22,23210,23235,23280,23125,23155,1880,218055400,0,-135,-0.579647918,0.667815597,23197.38298,1952,-82,23290,23195,-95,-0.407900386,2017/9/22,2017/9/22
CY.CZC,2017/9/25,23155,23145,23245,23135,23235,974,112994300,0,40,0.172450959,0.475059382,23202.11499,1880,-72,23195,23200,5,0.02155637,2017/9/25,2017/9/25
CY.CZC,2017/9/26,23235,23255,23370,23205,23320,1508,175639000,0,120,0.517241379,0.710135571,23294.29708,1952,72,23200,23295,95,0.409482759,2017/9/26,2017/9/26
CY.CZC,2017/9/27,23320,23300,23310,23085,23105,1778,205937400,0,-190,-0.815625671,0.96483705,23165.06187,1910,-42,23295,23165,-130,-0.558059669,2017/9/27,2017/9/27
CY.CZC,2017/9/28,23105,23080,23145,22860,22900,1928,221866200,0,-265,-1.143967192,1.233499243,23015.16598,2080,170,23165,23015,-150,-0.647528599,2017/9/28,2017/9/28
CY.CZC,2017/9/29,22900,22845,23010,22845,22920,1072,123035600,0,-95,-0.412774278,0.720524017,22954.40299,1848,-232,23015,22955,-60,-0.260699544,2017/9/29,2017/9/29
CY.CZC,2017/10/9,22920,23055,23055,22860,22960,582,66693100,0,5,0.021781747,0.85078534,22918.59107,1820,-28,22955,22920,-35,-0.152472228,2017/10/9,2017/10/9
CY.CZC,2017/10/10,22960,22980,22995,22920,22935,658,75505400,0,15,0.065445026,0.326655052,22949.9696,1796,-24,22920,22950,30,0.130890052,2017/10/10,2017/10/10
CY.CZC,2017/10/11,22935,22995,23000,22900,22910,604,69289300,0,-40,-0.174291939,0.436014825,22943.47682,1732,-64,22950,22945,-5,-0.021786492,2017/10/11,2017/10/11
CY.CZC,2017/10/12,22910,22900,22965,22860,22925,1104,126495800,0,-20,-0.08716496,0.458315146,22915.9058,1736,4,22945,22915,-30,-0.13074744,2017/10/12,2017/10/12
CY.CZC,2017/10/13,22925,22940,23010,22910,22940,826,94787100,0,25,0.109098844,0.436205016,22950.87167,1650,-86,22915,22950,35,0.152738381,2017/10/13,2017/10/13
CY.CZC,2017/10/16,22940,23000,23110,22925,23060,980,112913300,0,110,0.479302832,0.806451613,23043.53061,1596,-54,22950,23045,95,0.413943355,2017/10/16,2017/10/16
CY.CZC,2017/10/17,23060,23005,23070,22990,23000,404,46509400,0,-45,-0.195270124,0.346921075,23024.45545,1540,-56,23045,23025,-20,-0.086786722,2017/10/17,2017/10/17
CY.CZC,2017/10/18,23000,22990,23080,22990,23015,332,38253300,0,-10,-0.043431053,0.391304348,23044.15663,1518,-22,23025,23045,20,0.086862106,2017/10/18,2017/10/18
CY.CZC,2017/10/19,23015,23035,23035,22840,22945,532,61060100,0,-100,-0.433933608,0.847273517,22954.92481,1564,46,23045,22955,-90,-0.390540247,2017/10/19,2017/10/19
CY.CZC,2017/10/20,22945,22905,22930,22805,22865,854,97586000,0,-90,-0.392071444,0.544780998,22853.86417,1590,26,22955,22855,-100,-0.435634938,2017/10/20,2017/10/20
CY.CZC,2017/10/23,22865,22845,22920,22775,22870,654,74736400,0,15,0.065631153,0.634157009,22855.1682,1596,6,22855,22855,0,0.0,2017/10/23,2017/10/23
CY.CZC,2017/10/24,22870,22895,22975,22895,22895,504,57777900,0,40,0.175016408,0.349803236,22927.7381,1566,-30,22855,22930,75,0.328155765,2017/10/24,2017/10/24
CY.CZC,2017/10/25,22895,22920,22950,22900,22950,254,29119700,0,20,0.08722198,0.218388294,22928.89764,1508,-58,22930,22930,0,0.0,2017/10/25,2017/10/25
CY.CZC,2017/10/26,22950,22930,22990,22900,22930,200,22937600,0,0,0.0,0.392156863,22937.6,1474,-34,22930,22940,10,0.04361099,2017/10/26,2017/10/26
CY.CZC,2017/10/27,22930,22940,22940,22840,22855,228,26061400,0,-85,-0.370531822,0.4361099,22860.87719,1490,16,22940,22860,-80,-0.348735833,2017/10/27,2017/10/27
CY.CZC,2017/10/30,22855,22885,22980,22825,22885,262,30009200,0,25,0.10936133,0.67818858,22907.78626,1420,-70,22860,22910,50,0.21872266,2017/10/30,2017/10/30
CY.CZC,2017/10/31,22885,22915,22950,22860,22950,274,31354400,0,40,0.174596246,0.393270701,22886.42336,1400,-20,22910,22885,-25,-0.109122654,2017/10/31,2017/10/31
CY.CZC,2017/11/1,22950,22995,23045,22880,22975,426,48953600,0,90,0.393270701,0.718954248,22982.9108,1348,-52,22885,22985,100,0.436967446,2017/11/1,2017/11/1
CY.CZC,2017/11/2,22975,22900,23030,22890,23015,302,34704900,0,30,0.130519904,0.609357998,22983.37748,1308,-40,22985,22985,0,0.0,2017/11/2,2017/11/2
CY.CZC,2017/11/3,23015,23040,23080,22970,23060,450,51832100,0,75,0.326299761,0.477949164,23036.48889,1194,-114,22985,23035,50,0.217533174,2017/11/3,2017/11/3
CY.CZC,2017/11/6,23060,23070,23100,23025,23095,322,37128400,0,60,0.260473193,0.325238508,23061.11801,1184,-10,23035,23060,25,0.108530497,2017/11/6,2017/11/6
CY.CZC,2017/11/7,23095,23060,23160,23045,23120,430,49635300,0,60,0.260190807,0.497943278,23086.18605,1104,-80,23060,23085,25,0.108412836,2017/11/7,2017/11/7
CY.CZC,2017/11/8,23120,23165,23165,23040,23060,262,30233300,0,-25,-0.10829543,0.540657439,23078.85496,1066,-38,23085,23080,-5,-0.021659086,2017/11/8,2017/11/8
CY.CZC,2017/11/9,23060,23075,23080,23005,23055,136,15668400,0,-25,-0.108318891,0.325238508,23041.76471,1050,-16,23080,23040,-40,-0.173310225,2017/11/9,2017/11/9
CY.CZC,2017/11/10,23055,23080,23095,23035,23055,86,9916200,0,15,0.065104167,0.260247235,23060.93023,1028,-22,23040,23060,20,0.086805556,2017/11/10,2017/11/10
CY.CZC,2017/11/13,23055,23015,23270,22905,23140,290,33532200,0,80,0.346921075,1.583170679,23125.65517,1018,-10,23060,23125,65,0.281873374,2017/11/13,2017/11/13
CY.CZC,2017/11/14,23140,23160,23160,23075,23100,192,22192700,0,-25,-0.108108108,0.3673293,23117.39583,946,-72,23125,23115,-10,-0.043243243,2017/11/14,2017/11/14
CY.CZC,2017/11/15,23100,23050,23080,22970,23000,194,22334600,0,-115,-0.497512438,0.476190476,23025.36082,878,-68,23115,23025,-90,-0.38935756,2017/11/15,2017/11/15
CY.CZC,2017/11/16,23000,23040,23060,22965,23040,160,18421200,0,15,0.06514658,0.413043478,23026.5,842,-36,23025,23025,0,0.0,2017/11/16,2017/11/16
CY.CZC,2017/11/17,23040,23030,23050,23005,23005,90,10358900,0,-20,-0.086862106,0.1953125,23019.77778,822,-20,23025,23020,-5,-0.021715527,2017/11/17,2017/11/17
CY.CZC,2017/11/20,23005,23005,23035,22925,22965,154,17685900,0,-55,-0.238922676,0.478156922,22968.7013,816,-6,23020,22970,-50,-0.217202433,2017/11/20,2017/11/20
CY.CZC,2017/11/21,22965,22905,22965,22905,22905,136,15590200,0,-65,-0.282977797,0.261267146,22926.76471,762,-54,22970,22925,-45,-0.195907706,2017/11/21,2017/11/21
CY.CZC,2017/11/22,22905,22890,22980,22880,22880,130,14892500,0,-45,-0.196292257,0.436585898,22911.53846,770,8,22925,22910,-15,-0.065430752,2017/11/22,2017/11/22
