准确率,组合
0.796875,"(0, 1, 3, 6, 7, 8)"
0.5078125,"(0, 1, 4, 5, 6, 7)"
0.7890625,"(0, 1, 4, 5, 6, 8)"
0.818359375,"(0, 1, 4, 5, 7, 8)"
0.791015625,"(0, 1, 4, 6, 7, 8)"
0.796875,"(0, 1, 5, 6, 7, 8)"
0.5078125,"(0, 2, 3, 4, 5, 6)"
0.529296875,"(0, 2, 3, 4, 5, 7)"
0.802734375,"(0, 2, 3, 4, 5, 8)"
0.55078125,"(0, 2, 3, 4, 6, 7)"
0.802734375,"(0, 2, 3, 4, 6, 8)"
0.822265625,"(0, 2, 3, 4, 7, 8)"
0.58203125,"(0, 2, 3, 5, 6, 7)"
0.796875,"(0, 2, 3, 5, 6, 8)"
0.814453125,"(0, 2, 3, 5, 7, 8)"
0.798828125,"(0, 2, 3, 6, 7, 8)"
0.529296875,"(0, 2, 4, 5, 6, 7)"
0.779296875,"(0, 2, 4, 5, 6, 8)"
0.8125,"(0, 2, 4, 5, 7, 8)"
0.798828125,"(0, 2, 4, 6, 7, 8)"
0.81640625,"(0, 2, 5, 6, 7, 8)"
0.57421875,"(0, 3, 4, 5, 6, 7)"
0.80078125,"(0, 3, 4, 5, 6, 8)"
0.822265625,"(0, 3, 4, 5, 7, 8)"
0.82421875,"(0, 3, 4, 6, 7, 8)"
0.82421875,"(0, 3, 5, 6, 7, 8)"
0.8125,"(0, 4, 5, 6, 7, 8)"
0.5078125,"(1, 2, 3, 4, 5, 6)"
0.5234375,"(1, 2, 3, 4, 5, 7)"
0.794921875,"(1, 2, 3, 4, 5, 8)"
0.546875,"(1, 2, 3, 4, 6, 7)"
0.8125,"(1, 2, 3, 4, 6, 8)"
0.798828125,"(1, 2, 3, 4, 7, 8)"
0.544921875,"(1, 2, 3, 5, 6, 7)"
0.80078125,"(1, 2, 3, 5, 6, 8)"
0.80078125,"(1, 2, 3, 5, 7, 8)"
0.779296875,"(1, 2, 3, 6, 7, 8)"
0.49609375,"(1, 2, 4, 5, 6, 7)"
0.791015625,"(1, 2, 4, 5, 6, 8)"
0.80078125,"(1, 2, 4, 5, 7, 8)"
0.802734375,"(1, 2, 4, 6, 7, 8)"
0.79296875,"(1, 2, 5, 6, 7, 8)"
0.525390625,"(1, 3, 4, 5, 6, 7)"
0.818359375,"(1, 3, 4, 5, 6, 8)"
0.802734375,"(1, 3, 4, 5, 7, 8)"
0.806640625,"(1, 3, 4, 6, 7, 8)"
0.796875,"(1, 3, 5, 6, 7, 8)"
0.80859375,"(1, 4, 5, 6, 7, 8)"
0.541015625,"(2, 3, 4, 5, 6, 7)"
0.806640625,"(2, 3, 4, 5, 6, 8)"
0.79296875,"(2, 3, 4, 5, 7, 8)"
0.78125,"(2, 3, 4, 6, 7, 8)"
0.798828125,"(2, 3, 5, 6, 7, 8)"
0.779296875,"(2, 4, 5, 6, 7, 8)"
0.787109375,"(3, 4, 5, 6, 7, 8)"
0.533203125,"(0, 1, 2, 3, 4, 5, 6)"
0.521484375,"(0, 1, 2, 3, 4, 5, 7)"
0.8125,"(0, 1, 2, 3, 4, 5, 8)"
0.515625,"(0, 1, 2, 3, 4, 6, 7)"
0.79296875,"(0, 1, 2, 3, 4, 6, 8)"
0.82421875,"(0, 1, 2, 3, 4, 7, 8)"
0.53515625,"(0, 1, 2, 3, 5, 6, 7)"
0.78515625,"(0, 1, 2, 3, 5, 6, 8)"
0.8046875,"(0, 1, 2, 3, 5, 7, 8)"
0.8046875,"(0, 1, 2, 3, 6, 7, 8)"
0.51953125,"(0, 1, 2, 4, 5, 6, 7)"
0.7890625,"(0, 1, 2, 4, 5, 6, 8)"
0.818359375,"(0, 1, 2, 4, 5, 7, 8)"
0.802734375,"(0, 1, 2, 4, 6, 7, 8)"
0.818359375,"(0, 1, 2, 5, 6, 7, 8)"
0.53515625,"(0, 1, 3, 4, 5, 6, 7)"
0.802734375,"(0, 1, 3, 4, 5, 6, 8)"
0.806640625,"(0, 1, 3, 4, 5, 7, 8)"
0.802734375,"(0, 1, 3, 4, 6, 7, 8)"
0.830078125,"(0, 1, 3, 5, 6, 7, 8)"
0.806640625,"(0, 1, 4, 5, 6, 7, 8)"
0.564453125,"(0, 2, 3, 4, 5, 6, 7)"
0.791015625,"(0, 2, 3, 4, 5, 6, 8)"
0.8125,"(0, 2, 3, 4, 5, 7, 8)"
0.802734375,"(0, 2, 3, 4, 6, 7, 8)"
0.8203125,"(0, 2, 3, 5, 6, 7, 8)"
0.8125,"(0, 2, 4, 5, 6, 7, 8)"
0.81640625,"(0, 3, 4, 5, 6, 7, 8)"
0.517578125,"(1, 2, 3, 4, 5, 6, 7)"
0.802734375,"(1, 2, 3, 4, 5, 6, 8)"
0.79296875,"(1, 2, 3, 4, 5, 7, 8)"
0.80859375,"(1, 2, 3, 4, 6, 7, 8)"
0.80078125,"(1, 2, 3, 5, 6, 7, 8)"
0.794921875,"(1, 2, 4, 5, 6, 7, 8)"
0.8046875,"(1, 3, 4, 5, 6, 7, 8)"
0.763671875,"(2, 3, 4, 5, 6, 7, 8)"
0.513671875,"(0, 1, 2, 3, 4, 5, 6, 7)"
0.794921875,"(0, 1, 2, 3, 4, 5, 6, 8)"
0.81640625,"(0, 1, 2, 3, 4, 5, 7, 8)"
0.810546875,"(0, 1, 2, 3, 4, 6, 7, 8)"
0.814453125,"(0, 1, 2, 3, 5, 6, 7, 8)"
0.810546875,"(0, 1, 2, 4, 5, 6, 7, 8)"
0.822265625,"(0, 1, 3, 4, 5, 6, 7, 8)"
0.80859375,"(0, 2, 3, 4, 5, 6, 7, 8)"
0.79296875,"(1, 2, 3, 4, 5, 6, 7, 8)"
0.802734375,"(0, 1, 2, 3, 4, 5, 6, 7, 8)"
