准确率,组合
0.5268456375838926,"(0, 2, 4, 7)"
0.5805369127516778,"(0, 2, 4, 8)"
0.5369127516778524,"(0, 2, 5, 6)"
0.5302013422818792,"(0, 2, 5, 7)"
0.5738255033557047,"(0, 2, 5, 8)"
0.5369127516778524,"(0, 2, 6, 7)"
0.5906040268456376,"(0, 2, 6, 8)"
0.5838926174496645,"(0, 2, 7, 8)"
0.5302013422818792,"(0, 3, 4, 5)"
0.5268456375838926,"(0, 3, 4, 6)"
0.5302013422818792,"(0, 3, 4, 7)"
0.5771812080536913,"(0, 3, 4, 8)"
0.5234899328859061,"(0, 3, 5, 6)"
0.5268456375838926,"(0, 3, 5, 7)"
0.5838926174496645,"(0, 3, 5, 8)"
0.5469798657718121,"(0, 3, 6, 7)"
0.5838926174496645,"(0, 3, 6, 8)"
0.5838926174496645,"(0, 3, 7, 8)"
0.5100671140939598,"(0, 4, 5, 6)"
0.5134228187919463,"(0, 4, 5, 7)"
0.5805369127516778,"(0, 4, 5, 8)"
0.5570469798657718,"(0, 4, 6, 7)"
0.5771812080536913,"(0, 4, 6, 8)"
0.5771812080536913,"(0, 4, 7, 8)"
0.5436241610738255,"(0, 5, 6, 7)"
0.587248322147651,"(0, 5, 6, 8)"
0.5805369127516778,"(0, 5, 7, 8)"
0.6241610738255033,"(0, 6, 7, 8)"
0.5201342281879194,"(1, 2, 3, 4)"
0.5201342281879194,"(1, 2, 3, 5)"
0.5201342281879194,"(1, 2, 3, 6)"
0.5167785234899329,"(1, 2, 3, 7)"
0.5805369127516778,"(1, 2, 3, 8)"
0.5,"(1, 2, 4, 5)"
0.5335570469798657,"(1, 2, 4, 6)"
0.5201342281879194,"(1, 2, 4, 7)"
0.5771812080536913,"(1, 2, 4, 8)"
0.540268456375839,"(1, 2, 5, 6)"
0.5369127516778524,"(1, 2, 5, 7)"
0.5536912751677853,"(1, 2, 5, 8)"
0.5302013422818792,"(1, 2, 6, 7)"
0.5805369127516778,"(1, 2, 6, 8)"
0.5805369127516778,"(1, 2, 7, 8)"
0.5167785234899329,"(1, 3, 4, 5)"
0.5167785234899329,"(1, 3, 4, 6)"
0.5167785234899329,"(1, 3, 4, 7)"
0.5771812080536913,"(1, 3, 4, 8)"
0.5234899328859061,"(1, 3, 5, 6)"
0.5100671140939598,"(1, 3, 5, 7)"
0.5704697986577181,"(1, 3, 5, 8)"
0.540268456375839,"(1, 3, 6, 7)"
0.5671140939597316,"(1, 3, 6, 8)"
0.5671140939597316,"(1, 3, 7, 8)"
0.5134228187919463,"(1, 4, 5, 6)"
0.5100671140939598,"(1, 4, 5, 7)"
0.5771812080536913,"(1, 4, 5, 8)"
0.5335570469798657,"(1, 4, 6, 7)"
0.5771812080536913,"(1, 4, 6, 8)"
0.5704697986577181,"(1, 4, 7, 8)"
0.540268456375839,"(1, 5, 6, 7)"
0.5906040268456376,"(1, 5, 6, 8)"
0.5771812080536913,"(1, 5, 7, 8)"
0.62751677852349,"(1, 6, 7, 8)"
0.5100671140939598,"(2, 3, 4, 5)"
0.5302013422818792,"(2, 3, 4, 6)"
0.5302013422818792,"(2, 3, 4, 7)"
0.5738255033557047,"(2, 3, 4, 8)"
0.5268456375838926,"(2, 3, 5, 6)"
0.5335570469798657,"(2, 3, 5, 7)"
0.5738255033557047,"(2, 3, 5, 8)"
0.5637583892617449,"(2, 3, 6, 7)"
0.5771812080536913,"(2, 3, 6, 8)"
0.5771812080536913,"(2, 3, 7, 8)"
0.5234899328859061,"(2, 4, 5, 6)"
0.5134228187919463,"(2, 4, 5, 7)"
0.5604026845637584,"(2, 4, 5, 8)"
0.5536912751677853,"(2, 4, 6, 7)"
0.5805369127516778,"(2, 4, 6, 8)"
0.5838926174496645,"(2, 4, 7, 8)"
0.5469798657718121,"(2, 5, 6, 7)"
0.5939597315436241,"(2, 5, 6, 8)"
0.5838926174496645,"(2, 5, 7, 8)"
0.610738255033557,"(2, 6, 7, 8)"
0.540268456375839,"(3, 4, 5, 6)"
0.5201342281879194,"(3, 4, 5, 7)"
0.5805369127516778,"(3, 4, 5, 8)"
0.5469798657718121,"(3, 4, 6, 7)"
0.5939597315436241,"(3, 4, 6, 8)"
0.5838926174496645,"(3, 4, 7, 8)"
0.5369127516778524,"(3, 5, 6, 7)"
0.587248322147651,"(3, 5, 6, 8)"
0.5939597315436241,"(3, 5, 7, 8)"
0.5973154362416108,"(3, 6, 7, 8)"
0.5335570469798657,"(4, 5, 6, 7)"
0.5906040268456376,"(4, 5, 6, 8)"
0.5939597315436241,"(4, 5, 7, 8)"
0.5939597315436241,"(4, 6, 7, 8)"
0.6006711409395973,"(5, 6, 7, 8)"
0.5302013422818792,"(0, 1, 2, 3, 4)"
0.540268456375839,"(0, 1, 2, 3, 5)"
0.5234899328859061,"(0, 1, 2, 3, 6)"
0.5234899328859061,"(0, 1, 2, 3, 7)"
0.5838926174496645,"(0, 1, 2, 3, 8)"
0.5234899328859061,"(0, 1, 2, 4, 5)"
0.5302013422818792,"(0, 1, 2, 4, 6)"
0.5268456375838926,"(0, 1, 2, 4, 7)"
0.5738255033557047,"(0, 1, 2, 4, 8)"
0.5268456375838926,"(0, 1, 2, 5, 6)"
0.5302013422818792,"(0, 1, 2, 5, 7)"
0.5704697986577181,"(0, 1, 2, 5, 8)"
0.540268456375839,"(0, 1, 2, 6, 7)"
0.5838926174496645,"(0, 1, 2, 6, 8)"
0.5805369127516778,"(0, 1, 2, 7, 8)"
0.5302013422818792,"(0, 1, 3, 4, 5)"
0.5234899328859061,"(0, 1, 3, 4, 6)"
0.5268456375838926,"(0, 1, 3, 4, 7)"
0.5738255033557047,"(0, 1, 3, 4, 8)"
