准确率,组合
0.452914798206278,"(1, 2, 4, 5)"
0.5515695067264574,"(1, 2, 4, 6)"
0.47085201793721976,"(1, 2, 4, 7)"
0.7668161434977578,"(1, 2, 4, 8)"
0.5067264573991032,"(1, 2, 5, 6)"
0.5560538116591929,"(1, 2, 5, 7)"
0.7668161434977578,"(1, 2, 5, 8)"
0.5336322869955157,"(1, 2, 6, 7)"
0.7937219730941704,"(1, 2, 6, 8)"
0.7892376681614349,"(1, 2, 7, 8)"
0.42152466367713004,"(1, 3, 4, 5)"
0.5426008968609866,"(1, 3, 4, 6)"
0.5201793721973094,"(1, 3, 4, 7)"
0.7443946188340808,"(1, 3, 4, 8)"
0.5874439461883408,"(1, 3, 5, 6)"
0.5201793721973094,"(1, 3, 5, 7)"
0.7623318385650224,"(1, 3, 5, 8)"
0.4663677130044843,"(1, 3, 6, 7)"
0.7937219730941704,"(1, 3, 6, 8)"
0.7937219730941704,"(1, 3, 7, 8)"
0.5246636771300448,"(1, 4, 5, 6)"
0.515695067264574,"(1, 4, 5, 7)"
0.757847533632287,"(1, 4, 5, 8)"
0.5291479820627802,"(1, 4, 6, 7)"
0.8116591928251121,"(1, 4, 6, 8)"
0.7982062780269058,"(1, 4, 7, 8)"
0.5650224215246636,"(1, 5, 6, 7)"
0.8026905829596412,"(1, 5, 6, 8)"
0.7757847533632287,"(1, 5, 7, 8)"
0.7982062780269058,"(1, 6, 7, 8)"
0.4663677130044843,"(2, 3, 4, 5)"
0.547085201793722,"(2, 3, 4, 6)"
0.5426008968609866,"(2, 3, 4, 7)"
0.7668161434977578,"(2, 3, 4, 8)"
0.5515695067264574,"(2, 3, 5, 6)"
0.48878923766816146,"(2, 3, 5, 7)"
0.7443946188340808,"(2, 3, 5, 8)"
0.5201793721973094,"(2, 3, 6, 7)"
0.7892376681614349,"(2, 3, 6, 8)"
0.7847533632286996,"(2, 3, 7, 8)"
0.57847533632287,"(2, 4, 5, 6)"
0.5246636771300448,"(2, 4, 5, 7)"
0.7309417040358744,"(2, 4, 5, 8)"
0.5695067264573991,"(2, 4, 6, 7)"
0.820627802690583,"(2, 4, 6, 8)"
0.820627802690583,"(2, 4, 7, 8)"
0.5560538116591929,"(2, 5, 6, 7)"
0.7982062780269058,"(2, 5, 6, 8)"
