准确率,组合
0.47761194029850745,"(1, 2, 4)"
0.46766169154228854,"(1, 2, 5)"
0.4892205638474295,"(1, 2, 6)"
0.48756218905472637,"(1, 2, 7)"
0.7777777777777778,"(1, 2, 8)"
0.4925373134328358,"(1, 3, 4)"
0.4660033167495854,"(1, 3, 5)"
0.4792703150912106,"(1, 3, 6)"
0.48092868988391374,"(1, 3, 7)"
0.7794361525704809,"(1, 3, 8)"
0.494195688225539,"(1, 4, 5)"
0.4842454394693201,"(1, 4, 6)"
0.4925373134328358,"(1, 4, 7)"
0.7744610281923715,"(1, 4, 8)"
0.4759535655058043,"(1, 5, 6)"
0.4925373134328358,"(1, 5, 7)"
0.7877280265339967,"(1, 5, 8)"
0.48756218905472637,"(1, 6, 7)"
0.7761194029850746,"(1, 6, 8)"
0.7711442786069652,"(1, 7, 8)"
0.4925373134328358,"(2, 3, 4)"
0.4693200663349917,"(2, 3, 5)"
0.4660033167495854,"(2, 3, 6)"
0.48756218905472637,"(2, 3, 7)"
0.7844112769485904,"(2, 3, 8)"
0.4842454394693201,"(2, 4, 5)"
0.4660033167495854,"(2, 4, 6)"
0.48092868988391374,"(2, 4, 7)"
0.7777777777777778,"(2, 4, 8)"
0.4626865671641791,"(2, 5, 6)"
0.4859038142620232,"(2, 5, 7)"
0.7893864013266998,"(2, 5, 8)"
0.4842454394693201,"(2, 6, 7)"
0.7711442786069652,"(2, 6, 8)"
0.7728026533996684,"(2, 7, 8)"
0.5041459369817579,"(3, 4, 5)"
0.47761194029850745,"(3, 4, 6)"
0.4892205638474295,"(3, 4, 7)"
0.7794361525704809,"(3, 4, 8)"
0.4660033167495854,"(3, 5, 6)"
0.49087893864013266,"(3, 5, 7)"
0.7927031509121062,"(3, 5, 8)"
0.4892205638474295,"(3, 6, 7)"
0.7678275290215588,"(3, 6, 8)"
0.7694859038142621,"(3, 7, 8)"
0.46434494195688225,"(4, 5, 6)"
0.4859038142620232,"(4, 5, 7)"
0.7844112769485904,"(4, 5, 8)"
0.4859038142620232,"(4, 6, 7)"
0.7694859038142621,"(4, 6, 8)"
0.7711442786069652,"(4, 7, 8)"
0.48092868988391374,"(5, 6, 7)"
0.7728026533996684,"(5, 6, 8)"
0.7744610281923715,"(5, 7, 8)"
0.7777777777777778,"(6, 7, 8)"
0.49087893864013266,"(0, 1, 2, 3)"
0.49585406301824214,"(0, 1, 2, 4)"
0.48756218905472637,"(0, 1, 2, 5)"
0.4892205638474295,"(0, 1, 2, 6)"
0.4925373134328358,"(0, 1, 2, 7)"
0.7810945273631841,"(0, 1, 2, 8)"
0.5124378109452736,"(0, 1, 3, 4)"
0.49917081260364843,"(0, 1, 3, 5)"
0.5008291873963516,"(0, 1, 3, 6)"
0.4925373134328358,"(0, 1, 3, 7)"
0.7810945273631841,"(0, 1, 3, 8)"
0.49585406301824214,"(0, 1, 4, 5)"
0.49585406301824214,"(0, 1, 4, 6)"
0.494195688225539,"(0, 1, 4, 7)"
0.7794361525704809,"(0, 1, 4, 8)"
0.4925373134328358,"(0, 1, 5, 6)"
0.4975124378109453,"(0, 1, 5, 7)"
0.7810945273631841,"(0, 1, 5, 8)"
0.5041459369817579,"(0, 1, 6, 7)"
0.7711442786069652,"(0, 1, 6, 8)"
0.75787728026534,"(0, 1, 7, 8)"
0.4925373134328358,"(0, 2, 3, 4)"
0.494195688225539,"(0, 2, 3, 5)"
0.4925373134328358,"(0, 2, 3, 6)"
0.49917081260364843,"(0, 2, 3, 7)"
0.7794361525704809,"(0, 2, 3, 8)"
0.48756218905472637,"(0, 2, 4, 5)"
0.4859038142620232,"(0, 2, 4, 6)"
0.4892205638474295,"(0, 2, 4, 7)"
0.7744610281923715,"(0, 2, 4, 8)"
0.49917081260364843,"(0, 2, 5, 6)"
0.49585406301824214,"(0, 2, 5, 7)"
0.7777777777777778,"(0, 2, 5, 8)"
0.5074626865671642,"(0, 2, 6, 7)"
0.7711442786069652,"(0, 2, 6, 8)"
0.7611940298507462,"(0, 2, 7, 8)"
0.48756218905472637,"(0, 3, 4, 5)"
0.49087893864013266,"(0, 3, 4, 6)"
0.48756218905472637,"(0, 3, 4, 7)"
0.7728026533996684,"(0, 3, 4, 8)"
0.48756218905472637,"(0, 3, 5, 6)"
0.48092868988391374,"(0, 3, 5, 7)"
0.7761194029850746,"(0, 3, 5, 8)"
0.49585406301824214,"(0, 3, 6, 7)"
0.7678275290215588,"(0, 3, 6, 8)"
0.7645107794361525,"(0, 3, 7, 8)"
0.49087893864013266,"(0, 4, 5, 6)"
0.4892205638474295,"(0, 4, 5, 7)"
0.7661691542288557,"(0, 4, 5, 8)"
