0,1
"(8,)",0.865234375
"(6, 8)",0.59765625
"(1, 3, 5, 6, 8)",0.580078125
"(1, 3, 5, 6)",0.580078125
"(1, 2, 5, 7)",0.578125
"(1, 2, 5, 7, 8)",0.578125
"(1, 2, 5, 6, 8)",0.5703125
"(1, 2, 5, 6)",0.5703125
"(1, 3, 4, 6, 8)",0.568359375
"(1, 3, 4, 6)",0.568359375
"(1, 2, 3, 5, 6, 8)",0.568359375
"(1, 2, 3, 5, 6)",0.568359375
"(0, 1, 3, 5, 6)",0.56640625
"(1, 3, 4, 5, 6, 7)",0.56640625
"(0, 1, 3, 5, 7)",0.56640625
"(1, 3, 4, 5, 6, 7, 8)",0.56640625
"(0, 1, 3, 5, 6, 8)",0.56640625
"(0, 1, 3, 5, 7, 8)",0.56640625
"(1, 4, 5, 6, 7, 8)",0.564453125
"(1, 3, 4, 5, 6)",0.564453125
"(1, 3, 4, 5, 6, 8)",0.564453125
"(1, 4, 5, 6, 7)",0.564453125
"(0, 1, 2, 5, 6, 7)",0.564453125
"(1, 3, 4, 5, 7)",0.564453125
"(1, 3, 4, 5, 7, 8)",0.564453125
"(0, 1, 2, 5, 6, 7, 8)",0.564453125
"(0, 1, 3, 4, 5, 7)",0.5625
"(0, 2, 3, 4, 6)",0.5625
"(1, 3, 5, 7, 8)",0.5625
"(0, 2, 3, 4, 6, 8)",0.5625
"(1, 3, 5, 7)",0.5625
"(0, 1, 3, 4, 5, 7, 8)",0.5625
"(1, 4, 5, 7)",0.560546875
"(1, 4, 5, 7, 8)",0.560546875
"(2, 4, 5, 6, 7)",0.55859375
"(1, 2, 3, 5, 6, 7)",0.55859375
"(2, 4, 5, 6, 7, 8)",0.55859375
"(2, 3, 4, 5, 6, 7)",0.55859375
"(1, 2, 3, 4, 5, 6, 8)",0.55859375
"(1, 2, 3, 4, 5, 6, 7)",0.55859375
"(0, 1, 4, 5, 7, 8)",0.55859375
"(1, 2, 3, 4, 5, 6, 7, 8)",0.55859375
"(1, 2, 3, 5, 6, 7, 8)",0.55859375
"(1, 2, 3, 4, 5, 6)",0.55859375
"(2, 3, 4, 5, 6, 7, 8)",0.55859375
"(1, 2, 5, 6, 7)",0.55859375
"(1, 2, 5, 6, 7, 8)",0.55859375
"(0, 1, 4, 5, 7)",0.55859375
"(2, 4, 5, 6, 8)",0.556640625
"(2, 3, 5, 6, 7, 8)",0.556640625
