合约,日期,前收盘,开盘价,最高价,最低价,收盘价,成交量,成交金额,涨跌(收盘价),涨跌幅(收盘价),持仓量,前结算,结算价,涨跌(结算价),涨跌幅(结算价),MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
RU,20161101,-6.802215020678588,-6.792913094493969,-6.861226613338211,-6.722582576814183,-7.011890519587993,568710,8071289.81,-70,-3.152168483092076,249062,-6.877422105645053,-6.834269189962605,20,1.9214714629208345,-16.90333994178377,-17.227947264883568,-17.131390593695834,-17.925172244089232,-18.57612933416508,-19.38521346786655,0.20814981562360657,0.20684763205297685,-0.004964539007092199,0.0
RU,20161102,-7.017455293655054,-6.947304480361389,-7.11807229957784,-7.242864106780374,-7.55360899324927,605094,8450998.02,-405,-21.567259783955183,247090,-6.84290042730558,-7.222345715206799,-225,-16.09924812902866,-16.98334613613246,-17.22370994169411,-17.103855056973366,-17.84438949565041,-18.51468473675832,-19.305403280659675,-2.187154787531668,-1.6748919985197617,-0.029379760609358,0.0
RU,20161103,-7.558922595087417,-7.495376265703264,-7.639385417515264,-7.35542918771467,-7.416160578396138,401104,5533537.0,-100,-5.061765521807324,245046,-7.230961851996085,-7.515098519457041,-170,-12.413008582070802,-17.082122544671577,-17.21183932004279,-17.058107653670206,-17.763511354326916,-18.445703708318966,-19.221696937981356,-2.2830735292630777,-1.76289617048419,-0.00721240533717995,1.0
RU,20161104,-7.421537949795429,-7.34137267310571,-7.2121741741395695,-7.320800114868554,-7.596542874091163,596990,8323613.59,-35,-1.183290708489821,233186,-7.523702707259204,-7.265422946909574,145,11.499417091853267,-17.21653442436233,-17.19489720958225,-17.01534959856278,-17.693676660303012,-18.372510368733238,-19.19017750633399,-15.009047243902515,-11.858562307793022,-0.002543604651162791,0.0
RU,20161107,-7.6018365514240855,-7.5124807622841345,-6.192095212003288,-7.199554088836457,-6.313464939624801,797342,11370138.28,565,30.765991328711763,235510,-7.274037355569277,-6.713397789948004,320,23.44380371679111,-17.120966431899312,-17.09281504510109,-16.958298339198983,-17.608299532322008,-18.28057796527328,-19.1333081519805,3.539244696520825,2.9617595000329686,0.03895208548776284,1.0
RU,20161108,-6.319352824314599,-6.329125334603447,-5.598685498643356,-6.08800693210425,-5.257859268983381,843170,12483416.49,855,39.21743499909603,247566,-6.722033558659831,-5.770264344693814,545,34.986669380384384,-16.773622335676777,-16.899966321763813,-16.880518183342467,-17.499967494959726,-18.162604477832517,-19.063347329335123,16.068313199972096,13.981693116231078,0.05656632484287132,1.0
RU,20161109,-5.264233571028825,-5.200513073751679,-4.58966417767666,-4.858021140975396,-4.954298979851238,709964,10882644.91,485,25.30812169542793,237780,-5.778932672467718,-4.867326630353716,520,32.96536151569647,-16.25793450108315,-16.682879718668623,-16.784284934391934,-17.38146833998409,-18.044601561311318,-18.991393521798237,-12.407383635321864,-10.86715818785818,0.03172007848266841,1.0
RU,20161110,-4.960812651364456,-4.690772141069118,-4.036422323211475,-5.224942664130857,-3.8592064715789434,813140,12632305.66,595,29.53221655278078,242334,-4.876021493194962,-4.501936616810134,210,14.72899534718512,-15.550546636244604,-16.380152320819583,-16.621873558930844,-17.24066163764995,-17.899284026263587,-18.89533280775148,6.490487634130147,5.898487607444714,0.037374371859296485,1.0
RU,20161111,-3.8662206815202964,-3.5303114027931883,-3.265792433591173,-3.9389675715714816,-3.0402759171002387,544784,8736838.11,855,37.07859816507036,229624,-4.510640931824163,-3.630482718684803,500,30.893079587480415,-14.641862116279647,-15.995817929712011,-16.4495136872153,-17.07673553210126,-17.735940301296687,-18.7866802842943,-16.05606686095816,-15.097415904264757,0.05216595485051861,1.0
RU,20161114,-3.047661832726348,-3.2440262281886802,-2.4331851977820804,-4.8842439694543245,-4.87619302474404,689904,10881903.21,-700,-30.468984952064833,185918,-3.639206593107687,-4.092597163380475,-265,-16.75488838958065,-14.354690075778095,-15.805232072278521,-16.36076582521899,-16.968242235050084,-17.62452121173859,-18.709843139383075,-42.65660593443403,-39.7991392194032,-0.04564721225953701,0.0
