合约,日期,前收盘,开盘价,最高价,最低价,收盘价,成交量,成交金额,涨跌(收盘价),涨跌幅(收盘价),持仓量,前结算,结算价,涨跌(结算价),涨跌幅(结算价),MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
HC,20171108,19.53904519590256,19.496031310896413,19.000472728031852,19.216906450665647,19.607727814615387,649870,2538858.41,-15,-4.105535786709758,758966,19.83298388631583,19.08530884845277,-39,-13.527750962520031,8.216013072100878,7.949146385604124,9.226050614353653,8.750744417779131,10.038408246762287,11.399954652145794,10.870803931696706,15.801315464347311,-0.003816793893129771,1.0
HC,20171109,19.643414771764895,19.80932352369274,19.989119059145793,19.849620323493994,19.815683173123503,774356,3065377.6,36,9.756333236875903,774804,19.154981697718284,19.985179090180452,52,17.930503865414266,8.564532792447423,7.942977275800331,9.18083675970233,8.777398942085526,9.935966280535055,11.377460153057513,35.97469360495124,44.546227804823175,0.0091324200913242,1.0
HC,20171110,19.851673277672106,19.93076773562774,20.20874094267174,20.024330152961383,20.99880727704739,739504,2941092.63,53,14.154743093596707,771446,20.0574861040905,20.310997527988818,19,6.6686482488888785,9.146550752633502,8.21691705810781,9.094944844272419,8.904181126939505,9.883756519607914,11.396873546751621,-8.834910781858817,-13.30146201680057,0.013213662428322115,1.0
HC,20171113,21.03647209177811,21.11587019796491,21.179541870890617,21.28557923859738,21.808810022165247,688700,2781246.23,82,20.930314700519418,795544,20.384234612447685,21.345941591322855,61,20.423282654741882,9.413547990932827,8.558402207240661,9.014434904328922,9.025570455334545,9.84601468624227,11.444928136038058,44.94598784097845,49.39237734093645,0.020202020202020204,1.0
HC,20171114,21.847569788917497,21.809486130503373,21.510806388601537,21.948938425357895,22.14306430295332,454698,1849814.93,41,10.734854163715248,760478,21.42204495214189,21.84857361429151,30,10.253792959229038,9.877673179283576,8.85000786436008,9.036530431793892,9.143012882384042,9.80992890155116,11.507750905013665,-49.121947445183544,-49.98715103174794,0.0100514832066683,1.0
HC,20171115,22.182263018385854,22.211746790124877,21.626318342208933,21.182868493791972,21.42204495214189,575982,2329224.94,-32,-8.378034751971448,717370,21.9260185838872,21.430008545207002,-25,-8.511793697345503,10.194841602572438,9.234479694727213,9.037272823450877,9.20169695693663,9.778888293654816,11.562495070084609,-49.825214326483035,-49.99956491750981,-0.007928642220019821,0.0
HC,20171116,21.460287321794453,21.674778532536394,20.762924188259305,21.50752265543356,21.134562722333243,419416,1691655.27,-24,-6.3705657585140045,677336,21.506338649913943,21.26175746899702,-10,-3.4478809326576823,10.424440858803436,9.520095764096496,9.115118822422374,9.271863187765987,9.756629290357694,11.58259812861884,-49.66543888767328,-49.998041072323865,-0.005971634735008708,0.0
HC,20171117,21.172414064574355,21.37056257854266,20.427627141117682,20.285531526135443,19.677117255837985,557308,2219935.96,-99,-24.6760234624085,666258,21.337632834516683,20.41355029340788,-50,-16.776136243100595,10.194351470869577,9.690149394497027,8.981836766388312,9.249694569108726,9.70650746875991,11.559865872569034,-27.250331847004045,-36.65781888786976,-0.02516522623284189,0.0
HC,20171120,19.712905648745462,19.670260947308464,19.683824520346292,20.163767015362353,20.64103253696605,394074,1560829.07,7,1.913697780928878,598824,20.48707743426141,20.019551822457444,-23,-8.005142473630379,9.990380186096772,9.719967321403473,8.944466888326005,9.241223852711855,9.685176284877528,11.539761975633581,-49.99975726757662,-49.9999999997008,0.0017543859649122807,1.0
HC,20171121,20.678200108385653,20.43152790311558,20.49482776119362,20.99411660360522,21.100651933256003,332888,1334852.66,57,14.998230213974182,530196,20.09195756286408,20.85605385026473,49,16.74566430467233,9.807774459728606,9.858789139336423,8.899262296746457,9.325810084358721,9.698577005573142,11.532034100684754,-49.99983562493909,-49.99999999991012,0.014189693801344288,1.0
HC,20171122,21.138456794109374,21.2688136346094,20.762924188259305,21.371038910945344,21.573688109118322,290380,1169619.46,36,9.549158921424073,514566,20.930817497039996,21.160582355143745,18,6.240955956382997,9.834369727791838,10.0292738475666,8.893334082403442,9.442739669280613,9.718375424040573,11.579349707132138,-35.45108086130432,-44.66254265117226,0.008899876390605686,1.0
HC,20171123,21.612134537947938,21.77583818279642,20.96325014579388,20.925336161070135,20.67519421923747,340478,1367145.5,-35,-9.22568455919076,462288,21.236182477893863,20.957729928516187,-12,-4.151559069773633,9.753773052302122,10.103671697869203,8.928169540965527,9.437768823879892,9.75800822414054,11.587188254846254,-49.980190662919235,-49.999995231140325,-0.00876753507014028,0.0
HC,20171124,20.712409620095016,20.808839020454812,19.717814656023876,20.424412097297534,20.555547821051917,293200,1162166.79,-30,-8.030488425015236,396244,21.03277418748901,20.071077473346193,-52,-17.476591381247594,9.907810236970477,10.065314367915931,9.044141293365243,9.367825747990594,9.844800906621828,11.570389400073353,-49.999620898929024,-49.99999999914972,-0.0075282308657465494,0.0
HC,20171127,18.451358415027485,18.4945595369272,18.56999989438421,18.364345419658633,18.02815857713749,920420,3569681.91,20,5.55372021915467,488230,17.636866660752432,18.595930262864144,58,20.235745891930947,9.44859658859096,9.737253816271235,9.047264676174436,9.203907581927155,9.852772613922482,11.507124087424671,49.99999997894014,50.0,0.005208333333333333,0.0
HC,20171128,18.0614629081182,18.10430565059376,18.673546912079743,18.614046091651232,19.38172476478792,892820,3476182.95,39,10.792110879466634,517924,18.664131830082482,18.85851135667376,15,5.382168840808745,9.144811023702474,9.496629399379344,9.071100342236505,9.137797437002504,9.880721250747541,11.471357556080989,47.82739374448897,49.85634962639777,0.009956599438345672,1.0
HC,20171129,19.41707939723564,19.513474264255507,19.59877463238122,19.216906450665647,20.349917170164815,962496,3789788.19,80,20.911840981594636,572600,18.927505658787098,19.62319479054642,44,15.373261996024596,8.927731211982277,9.402975242845471,9.216237824631094,9.106897116019567,9.901629777385494,11.446777325150407,49.98981615241385,49.99999867628826,0.020135917442738484,1.0
HC,20171130,20.38667419390943,20.465921374799464,20.561957955851142,20.70127467193548,20.264043945730208,995430,3987173.49,31,8.333428787762209,617568,19.69445354248637,20.788177677783906,68,22.716798650370308,8.85465027934491,9.326838882887188,9.321300102706445,9.133244298113809,9.935879871979878,11.419853500875874,49.88773447498829,49.99975682903526,0.0078125,0.0
HC,20171201,20.300678863760197,20.36268579733151,19.989119059145793,20.372366835798303,20.62394478901166,844508,3358333.87,-16,-4.32981502739306,619856,20.862753260100718,20.29388959824169,-29,-9.999260831575384,8.866812832316668,9.409645287428376,9.448176467640579,9.072235684294398,9.940094310971972,11.35393268632761,6.3477149495672975,9.419083569644748,-0.004011030333416896,1.0
