合约,日期,前收盘,开盘价,最高价,最低价,收盘价,成交量,成交金额,涨跌(收盘价),涨跌幅(收盘价),持仓量,前结算,结算价,涨跌(结算价),涨跌幅(结算价),MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
CU,20101110,25.92900058615082,25.376418242260087,25.846062008735615,25.026348975108533,25.29864881274449,265928,9014765.43,-130,-3.165887276310805,171960,25.121892501289338,25.37169384794589,140,3.093668546316451,13.074453024482835,10.803338316166602,9.938331332209358,8.556335169684957,7.312577493427867,5.247255201854188,-14.134232310605178,-19.271822787466007,-0.0019253554502369668,0.0
CU,20101111,25.258115880413783,25.309302208470456,28.116262752029073,25.456828182671558,27.510769584670996,474080,16381302.14,1410,26.5412496893221,209806,25.308588646124903,27.082121499294118,1310,30.63456304340741,14.101709646208818,11.42097588376079,10.264208119900218,8.946022884677632,7.598464491846428,5.495320435560501,39.6496391972952,45.69106010016384,0.0203757225433526,1.0
CU,20101112,27.47227816182709,27.009171789689262,26.608009387581617,22.970296642721365,22.691436006943405,575996,19240585.08,-3460,-46.19767779256132,161406,27.018625249315235,24.03502803011159,-2300,-43.75670750140269,13.699494115378442,11.822318996066898,10.376635890176246,9.20985210450634,7.803874811361837,5.6951840701900664,-43.33503298523303,-47.58216497366989,-0.05271176112126752,0.0
CU,20101115,22.6487519912544,22.018940305712448,23.467623010080658,20.098446449018113,21.672485606209634,489822,15949436.09,-1870,-34.51945156504776,141306,23.972433712298,21.684004001028185,-1680,-37.77199075029063,13.307167676373766,11.97595195231321,10.501406592285036,9.405884594819554,7.9821083369701,5.8927440663035355,-22.39355163863174,-28.302061294200698,-0.028800246419220698,0.0
CU,20101116,21.62903298696874,22.14767340292586,21.98557075458261,20.8475372638043,20.76804456630586,359490,11646369.37,-810,-17.426113416306436,134012,21.622704171716762,21.210471675924154,-330,-9.787446396277879,12.42974723669461,12.07279159894567,10.55961693221748,9.585338350000697,8.182907808581959,6.087019472574269,-7.311420758970684,-9.876943764249951,-0.01259524179754315,0.0
CU,20101117,20.723942738006926,16.524059642813555,17.08371626672367,16.926058639930304,16.58824291023754,194546,6008797.82,-3240,-46.30737738913757,111574,21.149489246706693,16.71329765188206,-3020,-48.39203606702165,10.929223558954703,11.747587163398734,10.484953918068612,9.620695875513064,8.281150535105397,6.190459089843159,-24.840381356065883,-29.695699402261255,-0.05264012997562957,0.0
CU,20101118,16.541531613193598,18.15062315652959,18.09165719274006,16.941481595767698,18.389344282100566,203094,6333150.35,950,20.25780813555997,101834,16.656163407447707,17.613776580075324,590,16.23311778281935,9.318136328411725,11.4956821488489,10.48696711554102,9.718335494647235,8.393201624124785,6.3219080923550734,-10.359775913267093,-13.324267052289684,0.015146683673469387,1.0
CU,20101119,18.343679877128025,20.06889301699735,19.816021292644365,18.31749929241883,20.32564324891281,134110,4246571.99,1650,31.990145590020802,97026,17.555759311432013,19.056983950478525,960,25.34199066912521,8.89392820806593,11.083664855965878,10.567587601085748,9.871704690022256,8.566600223385876,6.47126362976627,-4.167901315127494,-5.861408593793946,0.025777222309014216,1.0
CU,20101122,20.591452231571026,19.48997348723036,20.11158681349687,19.4750642159984,19.4467672558835,273338,8721068.77,-60,-1.795185181519173,117306,19.23524504997269,19.782625548376686,330,8.718842903216725,8.492530547866266,10.687786770834563,10.490020943512178,9.890852839064223,8.71812587937724,6.599824899676619,25.77481496373312,30.712608573156913,-0.000946073793755913,0.0
CU,20101123,19.401771851994496,18.544457824771825,18.394515486727997,15.948713432904697,16.494794698536808,518934,16039386.69,-2320,-40.3410237145906,139280,19.722706855560205,16.77466013300439,-2000,-42.5925733142783,7.715750137034206,9.860820713237828,10.287750539703396,9.857447472706085,8.804509125315576,6.678072117627991,27.437954608429465,31.825987868232488,-0.0377297121483168,0.0
CU,20101124,16.44803222921084,17.218600780143063,17.680878394770488,17.080158496135866,18.02324893995369,313808,9763199.3,670,14.50130583593402,132880,16.717464061888833,17.401009528487805,410,11.246432404611916,7.9774869218884135,9.218736423525243,10.171469179971098,9.836291734856573,8.887578726079056,6.80950289985789,-6.185237447812838,-8.164434222676157,0.010723431498079385,1.0
CU,20101125,17.977362350801855,18.287185753367652,18.046123456323087,17.6630773739369,17.40918439492603,222544,6956158.13,-140,-3.627462920161264,143508,17.343196151945662,17.841104163973853,290,7.761731936785253,7.798807272184092,8.317415689102006,10.04148233478925,9.754787137679415,8.951537068067083,6.92795934824116,15.167889667081823,18.03072638407525,-0.0022551546391752575,0.0
CU,20101126,17.36293592487803,18.256859938210894,17.772351375082394,16.08901086473064,16.7748306675757,462518,14258350.9,-840,-18.755166282955425,172578,17.782872362491545,16.528942006991628,-860,-24.02621670893082,7.148079450371924,7.78436243650529,9.987402132606505,9.65481012846189,9.016248109080863,7.0434389157392445,33.66251456908833,38.29548386976708,-0.01362088535754824,0.0
CU,20101129,16.72822246803952,15.995503888223354,17.589298383691258,16.322344081489987,17.962060705112208,247844,7674806.98,790,16.979323694245224,162870,16.47199494033461,16.958477382880588,280,7.549030831199332,6.874425304684053,7.448188529528636,9.902796598072257,9.628631801963763,9.080032260805808,7.182373623976218,-10.320258659031566,-13.210946343344908,0.01265214606021781,1.0
