0,1
"(2, 4, 8)",0.783733826248
"(7, 8)",0.783733826248
"(2, 4, 5, 6, 7, 8)",0.776340110906
"(8,)",0.775415896488
"(4, 8)",0.77449168207
"(2, 3, 7, 8)",0.773567467652
"(1, 2, 3, 4, 5, 6, 7, 8)",0.773567467652
"(3, 4, 7, 8)",0.773567467652
"(2, 8)",0.771719038817
"(2, 3, 5, 7, 8)",0.771719038817
"(3, 4, 6, 8)",0.770794824399
"(2, 3, 4, 5, 6, 7, 8)",0.770794824399
"(1, 3, 4, 5, 7, 8)",0.770794824399
"(1, 2, 3, 4, 8)",0.770794824399
"(2, 3, 4, 5, 7, 8)",0.770794824399
"(1, 2, 3, 5, 7, 8)",0.770794824399
"(1, 3, 5, 7, 8)",0.769870609982
"(1, 2, 5, 8)",0.769870609982
"(0, 2, 3, 4, 5, 7, 8)",0.768946395564
"(3, 4, 8)",0.768946395564
"(3, 8)",0.768946395564
"(2, 4, 5, 7, 8)",0.768022181146
"(2, 3, 4, 8)",0.768022181146
"(3, 4, 5, 6, 8)",0.768022181146
"(0, 5, 6, 7, 8)",0.768022181146
"(2, 3, 8)",0.767097966728
"(2, 3, 6, 7, 8)",0.767097966728
"(2, 3, 4, 6, 8)",0.767097966728
"(1, 4, 5, 6, 7, 8)",0.767097966728
"(3, 5, 6, 8)",0.767097966728
"(0, 4, 5, 6, 7, 8)",0.767097966728
"(3, 7, 8)",0.766173752311
"(1, 2, 3, 6, 8)",0.766173752311
"(4, 6, 8)",0.766173752311
"(2, 4, 5, 8)",0.766173752311
"(4, 5, 7, 8)",0.765249537893
"(1, 2, 4, 5, 6, 8)",0.765249537893
"(0, 2, 3, 4, 7, 8)",0.765249537893
"(2, 5, 7, 8)",0.764325323475
"(1, 2, 3, 5, 8)",0.764325323475
"(1, 3, 4, 5, 6, 7, 8)",0.764325323475
"(1, 2, 3, 4, 6, 8)",0.764325323475
"(3, 5, 7, 8)",0.764325323475
"(1, 2, 3, 4, 5, 7, 8)",0.764325323475
"(1, 2, 3, 5, 6, 8)",0.764325323475
"(6, 7, 8)",0.764325323475
"(1, 5, 6, 8)",0.763401109057
"(0, 2, 3, 7, 8)",0.763401109057
"(2, 4, 7, 8)",0.763401109057
"(0, 3, 4, 5, 6, 7, 8)",0.763401109057
"(1, 3, 5, 6, 8)",0.763401109057
"(2, 6, 7, 8)",0.76247689464
"(1, 4, 5, 7, 8)",0.76247689464
"(1, 2, 5, 6, 7, 8)",0.76247689464
"(1, 4, 5, 8)",0.76247689464
"(0, 2, 3, 5, 7, 8)",0.76247689464
"(0, 3, 5, 6, 7, 8)",0.76247689464
"(1, 5, 8)",0.76247689464
"(1, 3, 7, 8)",0.76247689464
"(2, 4, 6, 7, 8)",0.76247689464
"(2, 4, 6, 8)",0.76247689464
"(1, 2, 4, 7, 8)",0.76247689464
"(3, 5, 6, 7, 8)",0.761552680222
"(0, 4, 5, 7, 8)",0.761552680222
"(0, 2, 3, 6, 7, 8)",0.761552680222
"(1, 6, 8)",0.761552680222
"(0, 2, 3, 5, 6, 8)",0.761552680222
"(0, 6, 7, 8)",0.761552680222
"(0, 2, 4, 5, 7, 8)",0.761552680222
"(1, 2, 8)",0.760628465804
"(3, 4, 5, 6, 7, 8)",0.760628465804
"(1, 3, 5, 6, 7, 8)",0.760628465804
"(0, 3, 5, 6, 8)",0.760628465804
"(0, 3, 7, 8)",0.760628465804
"(3, 6, 7, 8)",0.760628465804
"(3, 4, 5, 7, 8)",0.760628465804
"(2, 3, 4, 5, 8)",0.760628465804
"(1, 8)",0.760628465804
"(1, 7, 8)",0.760628465804
"(3, 5, 8)",0.759704251386
"(1, 2, 3, 4, 7, 8)",0.759704251386
"(2, 3, 5, 6, 8)",0.759704251386
"(4, 5, 6, 7, 8)",0.759704251386
"(1, 4, 5, 6, 8)",0.759704251386
"(2, 7, 8)",0.759704251386
"(3, 4, 6, 7, 8)",0.759704251386
"(1, 2, 6, 8)",0.758780036969
"(0, 7, 8)",0.758780036969
"(1, 2, 5, 7, 8)",0.758780036969
"(1, 3, 6, 8)",0.758780036969
"(0, 3, 5, 7, 8)",0.758780036969
"(2, 3, 6, 8)",0.758780036969
"(1, 2, 3, 8)",0.758780036969
"(5, 7, 8)",0.758780036969
"(1, 2, 4, 5, 8)",0.758780036969
"(1, 2, 3, 4, 5, 8)",0.757855822551
"(1, 2, 4, 5, 7, 8)",0.757855822551
"(2, 3, 5, 8)",0.756931608133
"(1, 2, 3, 4, 5, 6, 8)",0.756931608133
"(1, 3, 4, 8)",0.756931608133
"(0, 3, 4, 6, 7, 8)",0.756931608133
"(2, 6, 8)",0.756931608133
"(1, 3, 8)",0.756931608133
"(5, 8)",0.756007393715
"(0, 3, 4, 5, 7, 8)",0.756007393715
"(0, 4, 6, 8)",0.756007393715
"(1, 2, 4, 6, 8)",0.756007393715
"(1, 5, 6, 7, 8)",0.756007393715
"(1, 3, 4, 6, 8)",0.756007393715
"(2, 3, 4, 7, 8)",0.755083179298
"(1, 5, 7, 8)",0.755083179298
"(0, 4, 7, 8)",0.755083179298
"(1, 3, 4, 7, 8)",0.755083179298
"(4, 5, 8)",0.755083179298
"(0, 2, 3, 4, 5, 6, 7, 8)",0.755083179298
"(1, 2, 3, 5, 6, 7, 8)",0.755083179298
"(2, 3, 4, 5, 6, 8)",0.755083179298
"(1, 3, 6, 7, 8)",0.75415896488
"(0, 2, 3, 5, 6, 7, 8)",0.75415896488
"(4, 7, 8)",0.75415896488
"(0, 2, 3, 4, 6, 7, 8)",0.75415896488
"(1, 2, 4, 8)",0.75415896488
"(0, 1, 2, 3, 4, 7, 8)",0.75415896488
"(1, 3, 4, 5, 8)",0.75415896488
"(6, 8)",0.75415896488
"(2, 3, 4, 6, 7, 8)",0.75415896488
"(1, 2, 3, 6, 7, 8)",0.75415896488
"(2, 3, 5, 6, 7, 8)",0.753234750462
"(2, 5, 6, 7, 8)",0.753234750462
"(2, 5, 8)",0.753234750462
"(3, 6, 8)",0.753234750462
"(1, 2, 3, 7, 8)",0.753234750462
"(2, 5, 6, 8)",0.753234750462
"(0, 6, 8)",0.753234750462
"(1, 4, 8)",0.753234750462
"(1, 2, 6, 7, 8)",0.752310536044
"(0, 4, 8)",0.752310536044
"(2, 4, 5, 6, 8)",0.752310536044
"(0, 2, 5, 6, 7, 8)",0.752310536044
"(1, 2, 4, 6, 7, 8)",0.752310536044
"(1, 2, 4, 5, 6, 7, 8)",0.752310536044
"(4, 5, 6, 8)",0.752310536044
"(0, 8)",0.751386321627
"(0, 2, 7, 8)",0.751386321627
"(1, 3, 4, 5, 6, 8)",0.751386321627
"(1, 4, 6, 8)",0.751386321627
"(0, 2, 5, 7, 8)",0.751386321627
"(0, 4, 6, 7, 8)",0.750462107209
"(0, 4, 5, 6, 8)",0.750462107209
"(0, 2, 4, 6, 7, 8)",0.750462107209
"(0, 1, 4, 5, 7, 8)",0.750462107209
"(1, 2, 5, 6, 8)",0.750462107209
