combination,rate
"(6,)",0.993548387097
"(7,)",0.993548387097
"(6, 7)",0.987096774194
"(1, 3)",0.941935483871
"(2, 3, 6)",0.935483870968
"(1,)",0.935483870968
"(0, 1, 2, 3, 7)",0.935483870968
"(2,)",0.935483870968
"(0, 2, 3, 7)",0.935483870968
"(0, 1, 2, 3, 4, 6)",0.935483870968
"(1, 2)",0.935483870968
"(0, 1, 2, 3, 4, 6, 7)",0.929032258065
"(2, 3, 7)",0.929032258065
"(0, 1, 2, 3, 4, 7)",0.929032258065
"(0, 2, 3, 4, 6)",0.929032258065
"(1, 2, 3, 4, 7)",0.929032258065
"(0, 2, 3, 6)",0.929032258065
"(0, 1, 2, 3, 6)",0.929032258065
"(0, 1, 2, 4, 6)",0.929032258065
"(1, 2, 4, 6, 7)",0.929032258065
"(0, 1)",0.929032258065
"(0, 1, 3, 6)",0.929032258065
"(0, 2, 3, 4, 7)",0.929032258065
"(0, 1, 3, 7)",0.929032258065
"(0, 1, 2, 4, 6, 7)",0.929032258065
"(0, 1, 3, 6, 7)",0.922580645161
"(1, 2, 3, 4, 6)",0.922580645161
"(1, 3, 7)",0.922580645161
"(0, 2, 4, 6)",0.922580645161
"(0, 2, 3, 6, 7)",0.922580645161
"(1, 3, 6)",0.922580645161
"(0, 1, 2, 4, 7)",0.922580645161
"(0, 2, 4, 7)",0.922580645161
"(0, 1, 2, 3, 6, 7)",0.922580645161
"(1, 2, 3, 6)",0.922580645161
"(0, 2, 3, 4, 6, 7)",0.922580645161
"(2, 3, 6, 7)",0.922580645161
"(1, 2, 3, 7)",0.922580645161
"(1, 4, 6, 7)",0.922580645161
"(1, 2, 3, 4, 6, 7)",0.922580645161
"(0, 2, 4, 6, 7)",0.922580645161
"(0,)",0.922580645161
"(0, 1, 2, 6, 7)",0.922580645161
"(2, 6, 7)",0.916129032258
"(0, 1, 2, 6)",0.916129032258
"(2, 7)",0.916129032258
"(0, 2, 3)",0.916129032258
"(0, 2)",0.916129032258
"(2, 3)",0.916129032258
"(0, 4, 7)",0.916129032258
"(3, 6, 7)",0.916129032258
"(2, 6)",0.916129032258
"(0, 4, 6)",0.916129032258
"(0, 1, 2, 3)",0.916129032258
"(1, 7)",0.916129032258
"(1, 4, 6)",0.916129032258
"(0, 1, 6, 7)",0.916129032258
"(0, 2, 7)",0.916129032258
"(1, 2, 3, 6, 7)",0.916129032258
"(0, 1, 6)",0.916129032258
"(2, 4, 6)",0.916129032258
"(1, 4, 7)",0.916129032258
"(0, 1, 2, 7)",0.916129032258
"(1, 2, 7)",0.916129032258
"(1, 2, 4, 6)",0.916129032258
"(0, 1, 7)",0.916129032258
"(0, 6, 7)",0.909677419355
"(0, 1, 4, 7)",0.909677419355
"(3, 4)",0.909677419355
"(1, 6)",0.909677419355
"(0, 4, 6, 7)",0.909677419355
"(3, 6)",0.909677419355
"(0, 1, 4, 6)",0.909677419355
"(1, 2, 6, 7)",0.909677419355
"(0, 3, 6, 7)",0.909677419355
"(1, 2, 3)",0.909677419355
"(0, 1, 3)",0.909677419355
"(0, 3, 6)",0.909677419355
"(0, 1, 2, 3, 4)",0.909677419355
"(0, 3, 7)",0.909677419355
"(1, 3, 6, 7)",0.909677419355
"(0, 2, 6, 7)",0.909677419355
"(2, 4, 7)",0.909677419355
"(0, 3, 4)",0.909677419355
"(1, 2, 3, 4)",0.909677419355
"(3, 7)",0.909677419355
"(1, 2, 4, 7)",0.909677419355
"(1, 2, 6)",0.909677419355
"(2, 3, 4)",0.909677419355
"(2, 4, 6, 7)",0.909677419355
"(0, 2, 6)",0.909677419355
"(2, 3, 4, 6, 7)",0.909677419355
"(0, 1, 4, 6, 7)",0.903225806452
"(2, 3, 4, 6)",0.903225806452
"(0, 1, 3, 4)",0.903225806452
"(4, 7)",0.903225806452
"(1, 6, 7)",0.903225806452
"(0, 7)",0.903225806452
"(0, 2, 3, 4)",0.903225806452
"(1, 3, 5)",0.903225806452
"(4, 6, 7)",0.903225806452
"(0, 1, 2)",0.903225806452
"(0, 1, 2, 4)",0.903225806452
"(4, 6)",0.903225806452
"(3,)",0.903225806452
"(0, 2, 4)",0.903225806452
"(0, 6)",0.903225806452
"(2, 4)",0.903225806452
"(0, 1, 3, 4, 7)",0.903225806452
"(3, 4, 6, 7)",0.903225806452
"(2, 5)",0.896774193548
"(0, 1, 3, 4, 6)",0.896774193548
"(1, 3, 4)",0.896774193548
"(0, 1, 4)",0.896774193548
"(3, 4, 6)",0.896774193548
"(3, 4, 7)",0.896774193548
"(0, 3, 5)",0.896774193548
"(0, 3)",0.896774193548
"(2, 3, 4, 7)",0.896774193548
"(1, 2, 5)",0.890322580645
"(2, 3, 5, 7)",0.890322580645
"(4, 5)",0.890322580645
"(0, 3, 4, 5, 7)",0.890322580645
"(1, 4, 5, 6)",0.890322580645
"(3, 5, 6)",0.890322580645
"(0, 5, 6)",0.890322580645
"(1, 4, 5)",0.890322580645
"(0, 4, 5)",0.890322580645
"(0, 3, 4, 6)",0.890322580645
"(1, 4, 5, 7)",0.890322580645
"(0, 5, 7)",0.890322580645
"(0, 3, 4, 5)",0.890322580645
"(4, 5, 6)",0.890322580645
"(1, 4)",0.890322580645
"(2, 4, 5)",0.890322580645
"(3, 4, 5, 6)",0.890322580645
"(4, 5, 7)",0.890322580645
"(0, 1, 3, 5, 6, 7)",0.890322580645
"(1, 2, 4)",0.890322580645
"(3, 4, 5)",0.890322580645
"(0, 3, 4, 5, 6)",0.890322580645
"(3, 5)",0.890322580645
"(0, 4, 5, 7)",0.890322580645
"(1, 3, 5, 6, 7)",0.890322580645
"(1, 3, 4, 5)",0.890322580645
"(0, 4, 5, 6)",0.890322580645
"(2, 3, 5, 6)",0.890322580645
"(4,)",0.890322580645
"(2, 3, 5)",0.890322580645
"(0, 1, 3, 4, 6, 7)",0.890322580645
"(3, 5, 7)",0.890322580645
"(2, 4, 5, 7)",0.883870967742
"(1, 5, 7)",0.883870967742
"(0, 1, 3, 5, 6)",0.883870967742
"(1, 3, 4, 5, 6, 7)",0.883870967742
"(2, 4, 5, 6, 7)",0.883870967742
"(1, 2, 5, 7)",0.883870967742
