combination,rate
"(0,)",0.96178343949
"(1,)",0.949044585987
"(2,)",0.859872611465
"(3,)",0.84076433121
"(4,)",0.783439490446
"(1, 2)",0.783439490446
"(0, 1)",0.777070063694
"(1, 3)",0.777070063694
"(1, 2, 3)",0.777070063694
"(2, 3)",0.777070063694
"(0, 1, 3)",0.777070063694
"(0, 5, 7, 8)",0.770700636943
"(1, 2, 8)",0.770700636943
"(2, 6, 7, 8)",0.770700636943
"(0, 1, 2, 8)",0.770700636943
"(0, 1, 4, 8)",0.770700636943
"(3, 4, 6, 8)",0.770700636943
"(2, 3, 5, 8)",0.770700636943
"(5, 8)",0.770700636943
"(0, 4, 5, 8)",0.770700636943
"(1, 2, 6, 8)",0.770700636943
"(4, 6, 7, 8)",0.770700636943
"(0, 1, 5, 8)",0.770700636943
"(0, 7, 8)",0.770700636943
"(0, 3, 5, 8)",0.770700636943
"(0, 4, 8)",0.770700636943
"(4, 7, 8)",0.770700636943
"(1, 5, 6, 8)",0.770700636943
"(0, 1, 8)",0.770700636943
"(2, 5, 7, 8)",0.770700636943
"(0, 2, 5, 8)",0.770700636943
"(8,)",0.770700636943
"(1, 3, 6, 8)",0.770700636943
"(2, 3, 8)",0.770700636943
"(2, 4, 7, 8)",0.770700636943
"(0, 2, 3, 8)",0.770700636943
"(1, 4, 5, 8)",0.770700636943
"(2, 4, 8)",0.770700636943
"(0, 1, 7, 8)",0.770700636943
"(7, 8)",0.770700636943
"(0, 1, 3, 8)",0.770700636943
"(2, 3, 4, 8)",0.770700636943
"(0, 3, 6, 8)",0.770700636943
"(3, 7, 8)",0.770700636943
"(1, 6, 8)",0.770700636943
"(5, 6, 8)",0.770700636943
"(0, 4, 7, 8)",0.770700636943
"(1, 6, 7, 8)",0.770700636943
"(1, 2, 4, 8)",0.770700636943
"(0, 3, 7, 8)",0.770700636943
"(3, 5, 6, 8)",0.770700636943
"(4, 5, 7, 8)",0.770700636943
"(0, 8)",0.770700636943
"(0, 5, 8)",0.770700636943
"(0, 2, 7, 8)",0.770700636943
"(3, 6, 7, 8)",0.770700636943
"(1, 3, 4, 8)",0.770700636943
"(4, 5, 8)",0.770700636943
"(0, 2)",0.770700636943
"(4, 8)",0.770700636943
"(2, 8)",0.770700636943
"(2, 3, 6, 8)",0.770700636943
"(2, 5, 8)",0.770700636943
"(3, 6, 8)",0.770700636943
"(1, 4, 7, 8)",0.770700636943
"(3, 5, 8)",0.770700636943
"(0, 4, 6, 8)",0.770700636943
"(3, 4, 5, 8)",0.770700636943
"(0, 3, 4, 8)",0.770700636943
"(1, 2, 7, 8)",0.770700636943
"(3, 5, 7, 8)",0.770700636943
"(1, 2, 3, 8)",0.770700636943
"(2, 5, 6, 8)",0.770700636943
"(1, 5, 8)",0.770700636943
"(1, 3, 7, 8)",0.770700636943
"(0, 2, 4, 8)",0.770700636943
"(6, 8)",0.770700636943
"(2, 4, 6, 8)",0.770700636943
"(0, 1, 6, 8)",0.770700636943
"(0, 2, 8)",0.770700636943
"(2, 3, 7, 8)",0.770700636943
"(0, 6, 8)",0.770700636943
"(1, 4, 6, 8)",0.770700636943
"(2, 6, 8)",0.770700636943
"(0, 5, 6, 8)",0.770700636943
"(0, 3, 8)",0.770700636943
"(4, 6, 8)",0.770700636943
"(5, 7, 8)",0.770700636943
"(5, 6, 7, 8)",0.770700636943
"(3, 4, 7, 8)",0.770700636943
"(2, 7, 8)",0.770700636943
"(3, 4, 8)",0.770700636943
"(1, 2, 5, 8)",0.770700636943
"(2, 4, 5, 8)",0.770700636943
"(1, 3, 8)",0.770700636943
"(6, 7, 8)",0.770700636943
"(4, 5, 6, 8)",0.770700636943
"(1, 3, 5, 8)",0.770700636943
"(1, 5, 7, 8)",0.770700636943
"(0, 6, 7, 8)",0.770700636943
"(0, 2, 6, 8)",0.770700636943
"(1, 4, 8)",0.770700636943
"(3, 8)",0.770700636943
"(1, 8)",0.770700636943
"(1, 7, 8)",0.770700636943
"(0, 1, 2)",0.764331210191
"(0, 3)",0.764331210191
"(0, 1, 2, 3)",0.757961783439
"(0, 2, 3)",0.757961783439
"(4, 5)",0.751592356688
"(6,)",0.751592356688
