combination,rate
"(5,)",0.867313915858
"(2,)",0.864077669903
"(1, 2, 3)",0.860841423948
"(1, 2, 5)",0.860841423948
"(2, 5)",0.857605177994
"(1, 3)",0.857605177994
"(1, 2)",0.857605177994
"(2, 3, 5)",0.854368932039
"(1,)",0.851132686084
"(1, 2, 3, 4)",0.851132686084
"(1, 3, 5)",0.847896440129
"(2, 3)",0.847896440129
"(2, 3, 4)",0.844660194175
"(1, 5)",0.844660194175
"(3,)",0.844660194175
"(1, 2, 4)",0.84142394822
"(2, 4)",0.84142394822
"(0, 5, 7, 8)",0.838187702265
"(1, 2, 8)",0.838187702265
"(2, 6, 7, 8)",0.838187702265
"(0, 1, 2, 8)",0.838187702265
"(0, 1, 4, 8)",0.838187702265
"(3, 4, 6, 8)",0.838187702265
"(2, 3, 5, 8)",0.838187702265
"(5, 8)",0.838187702265
"(0, 4, 5, 8)",0.838187702265
"(4, 6, 7, 8)",0.838187702265
"(0, 1, 5, 8)",0.838187702265
"(0, 7, 8)",0.838187702265
"(0, 3, 5, 8)",0.838187702265
"(1, 5, 6, 8)",0.838187702265
"(0, 1, 8)",0.838187702265
"(2, 5, 7, 8)",0.838187702265
"(8,)",0.838187702265
"(1, 3, 6, 8)",0.838187702265
"(1, 5, 7, 8)",0.838187702265
"(2, 3, 8)",0.838187702265
"(2, 4, 7, 8)",0.838187702265
"(0, 2, 3, 8)",0.838187702265
"(2, 4, 8)",0.838187702265
"(3, 7, 8)",0.838187702265
"(0, 1, 6, 8)",0.838187702265
"(7, 8)",0.838187702265
"(0, 1, 3, 8)",0.838187702265
"(2, 3, 4, 8)",0.838187702265
"(0, 3, 6, 8)",0.838187702265
"(0, 1, 7, 8)",0.838187702265
"(1, 6, 8)",0.838187702265
"(5, 6, 8)",0.838187702265
"(0, 4, 7, 8)",0.838187702265
"(1, 6, 7, 8)",0.838187702265
"(0, 3, 7, 8)",0.838187702265
"(3, 5, 6, 8)",0.838187702265
"(1, 4, 5, 8)",0.838187702265
"(4, 5, 7, 8)",0.838187702265
"(0, 8)",0.838187702265
"(0, 5, 8)",0.838187702265
"(0, 2, 7, 8)",0.838187702265
"(3, 6, 7, 8)",0.838187702265
"(1, 3, 4, 8)",0.838187702265
"(4, 5, 8)",0.838187702265
"(1, 2, 4, 8)",0.838187702265
"(4, 8)",0.838187702265
"(2, 8)",0.838187702265
"(2, 3, 6, 8)",0.838187702265
"(2, 5, 8)",0.838187702265
"(3, 6, 8)",0.838187702265
"(1, 2, 6, 8)",0.838187702265
"(1, 4, 7, 8)",0.838187702265
"(3, 5, 8)",0.838187702265
"(0, 4, 6, 8)",0.838187702265
"(3, 4, 5, 8)",0.838187702265
"(0, 3, 4, 8)",0.838187702265
"(1, 2, 7, 8)",0.838187702265
"(3, 5, 7, 8)",0.838187702265
"(2, 3, 7, 8)",0.838187702265
"(1, 2, 3, 8)",0.838187702265
"(2, 5, 6, 8)",0.838187702265
"(1, 5, 8)",0.838187702265
"(1, 3, 7, 8)",0.838187702265
"(0, 4, 8)",0.838187702265
"(0, 2, 4, 8)",0.838187702265
"(4, 7, 8)",0.838187702265
"(0, 2, 8)",0.838187702265
"(6, 8)",0.838187702265
"(2, 4, 6, 8)",0.838187702265
"(0, 6, 8)",0.838187702265
"(1, 4, 6, 8)",0.838187702265
"(2, 6, 8)",0.838187702265
"(0, 5, 6, 8)",0.838187702265
"(0, 3, 8)",0.838187702265
"(4, 6, 8)",0.838187702265
"(5, 7, 8)",0.838187702265
"(5, 6, 7, 8)",0.838187702265
"(3, 4, 7, 8)",0.838187702265
"(0, 2, 5, 8)",0.838187702265
"(2, 7, 8)",0.838187702265
"(3, 4, 8)",0.838187702265
"(1, 2, 5, 8)",0.838187702265
"(2, 4, 5, 8)",0.838187702265
"(1, 3, 8)",0.838187702265
"(6, 7, 8)",0.838187702265
"(4, 5, 6, 8)",0.838187702265
"(1, 3, 5, 8)",0.838187702265
"(0, 6, 7, 8)",0.838187702265
"(0, 2, 6, 8)",0.838187702265
"(1, 4, 8)",0.838187702265
"(3, 8)",0.838187702265
"(1, 8)",0.838187702265
"(1, 7, 8)",0.838187702265
"(0, 4)",0.834951456311
"(1, 4, 5)",0.831715210356
"(4,)",0.831715210356
"(2, 4, 5)",0.831715210356
"(0,)",0.828478964401
"(2, 3, 4, 5)",0.828478964401
"(1, 4)",0.828478964401
"(1, 2, 4, 5)",0.828478964401
"(0, 3, 4)",0.828478964401
"(0, 5)",0.825242718447
"(0, 2)",0.825242718447
"(0, 3)",0.825242718447
"(1, 2, 3, 5)",0.822006472492
"(0, 3, 4, 5)",0.818770226537
"(3, 5)",0.818770226537
"(4, 5)",0.815533980583
"(0, 3, 5)",0.815533980583
"(1, 3, 4)",0.812297734628
"(3, 4)",0.812297734628
"(0, 2, 3)",0.809061488673
"(3, 4, 5)",0.809061488673
"(1, 3, 4, 5)",0.809061488673
"(0, 2, 3, 5)",0.805825242718
"(0, 2, 3, 4)",0.802588996764
"(0, 2, 5)",0.799352750809
"(0, 2, 4)",0.7928802589
"(0, 4, 5)",0.7928802589
"(0, 1, 3, 5)",0.78640776699
"(0, 2, 4, 5)",0.779935275081
"(7,)",0.773462783172
"(0, 1, 4, 5)",0.770226537217
"(0, 3, 5, 7)",0.770226537217
"(1, 3, 5, 7)",0.770226537217
"(3, 5, 7)",0.770226537217
"(0, 1)",0.766990291262
"(0, 1, 2)",0.763754045307
"(1, 2, 7)",0.763754045307
"(0, 2, 7)",0.760517799353
"(0, 1, 4)",0.760517799353
"(0, 1, 2, 3)",0.760517799353
"(0, 1, 2, 4)",0.760517799353
"(0, 1, 5)",0.760517799353
"(0, 5, 7)",0.757281553398
"(0, 1, 2, 5)",0.757281553398
"(1, 5, 7)",0.757281553398
"(1, 2, 5, 7)",0.757281553398
"(4, 5, 7)",0.757281553398
"(6,)",0.757281553398
"(0, 3, 7)",0.754045307443
