combination,rate
"(8,)",0.861736334405
"(0, 1, 4, 8)",0.790996784566
"(4, 5, 6, 8)",0.790996784566
"(4, 5, 7, 8)",0.787781350482
"(0, 1, 2, 8)",0.774919614148
"(3, 4, 6, 8)",0.774919614148
"(0, 2, 3, 8)",0.774919614148
"(1, 4, 5, 8)",0.774919614148
"(4, 8)",0.771704180064
"(4, 6, 7, 8)",0.771704180064
"(0, 5, 7, 8)",0.768488745981
"(0, 4, 8)",0.768488745981
"(4, 7, 8)",0.768488745981
"(0, 2, 4, 8)",0.768488745981
"(2, 5, 6, 8)",0.765273311897
"(0, 4, 6, 8)",0.765273311897
"(5, 8)",0.765273311897
"(1, 2, 3, 8)",0.765273311897
"(6, 7, 8)",0.765273311897
"(1, 4, 8)",0.765273311897
"(1, 8)",0.765273311897
"(2, 6, 8)",0.762057877814
"(4, 6, 8)",0.762057877814
"(2, 4, 7, 8)",0.762057877814
"(6, 8)",0.762057877814
"(0, 2, 6, 8)",0.762057877814
"(0, 7, 8)",0.75884244373
"(1, 5, 6, 8)",0.75884244373
"(2, 5, 7, 8)",0.75884244373
"(1, 6, 7, 8)",0.75884244373
"(2, 4, 6, 8)",0.75884244373
"(1, 5, 7, 8)",0.755627009646
"(2, 7, 8)",0.755627009646
"(0, 6, 7, 8)",0.755627009646
"(0, 2, 8)",0.755627009646
"(1, 6, 8)",0.752411575563
"(3, 4, 7, 8)",0.752411575563
"(1, 3, 7, 8)",0.752411575563
"(1, 7, 8)",0.752411575563
